INPUT:pmid,INPUT:title,INPUT:slr_id,INPUT:c1_y_vr,INPUT:is_gold,INPUT:is_main,INPUT:abstract,INPUT:is_train,INPUT:binary_size,INPUT:abstract_size,INPUT:c1_y_baseline,INPUT:c1_y_exergame,INPUT:in_out_radio_gold,INPUT:abstract_charcount,INPUT:abstract_wordcount,INPUT:is_subset_balanced,INPUT:abstract_structured,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:pvr_in_out_radio,OUTPUT:pexer_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:pvr_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:pexer_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:pvr_in_out_radio,GOLDEN:pexer_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:pvr_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:pexer_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_pexer,decision_time_pvr,page_number,included_gold,judgment_correct,max_page,reading_time
1011,Alien Health Game: An Embodied Exergame to Instruct in Nutrition and MyPlate,pubmed,1,,1.0,"OBJECTIVE: A feasibility study was run on an immersive, embodied exergame (Alien Health Game) designed to teach 4th-12th-grade students about nutrition and several U.S. Department of Agriculture MyPlate guidelines. This study assessed acceptability and limited efficacy. Students learned about the amount of nutrients and optimizers in common food items and practiced making rapid food choices while engaging in short cardiovascular activities. SUBJECTS AND METHODS: Nineteen 4th graders played a mixed reality game that included both digital components (projected graphics on the floor) and tangible, physical components (hand-held motion-tracking wands). Players made food choices and experienced immediate feedback on how each item affected the Alien avatar's alertness/health state. One member of the playing dyad had to run short distances to make the game work. The final level included a digital projection of the MyPlate icon, and each food item filled the appropriate quadrant dynamically. RESULTS: All students remained engaged with the game after approximately 1 hour of play. Significant learning gains were seen on a pretest and posttest that assessed nutrition knowledge (paired t18=4.13, P<0.001). In addition, significant learning gains were also seen in knowledge regarding MyPlate (paired t18=3.29, P<0.004). CONCLUSIONS: Results suggest preliminary feasibility via demonstrated acceptability and improved within-group content knowledge. Future research should explore improved measures of knowledge gains, alternative mechanisms for supporting the game mechanics to increase the scalability of the system (i.e., via Kinect(®) [Microsoft(®), Redmond, WA] sensors), and the formal evaluation of the system via a randomized controlled trial.",,long,short,1,1,1-1,1761,237,1,True,dc5bdbac-a256-dfbe-2cdb-50e9415ccce4,1-1,1326,546,1570983079206,,"{""1011"":64,""23501585"":22,""31464194"":1}",1,,,"[{""time"":""2019-10-13T16:12:46.175Z""},{""time"":""2019-10-13T16:12:59.232Z""}]",,,4.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ca75d4a2c01208e0ab1,0000749d26--5da34ca75d4a2c01208e0ab1,8e7c2022ad7dbec42c75842df9467c91,APPROVED,2019-10-13T16:11:19.409,2019-10-13T16:13:26.681,2019-10-13T16:13:26.681,0.15,7642406,fine-grained-one-vr,79.259,,79.259,1,1,True,2,64
23501585,Prescription errors in older individuals with an intellectual disability: prevalence and risk factors in the Healthy Ageing and Intellectual Disability Study.,kelly-2018,0,,1.0,"Prescribing pharmacotherapy for older individuals with an intellectual disability (ID) is a complex process, possibly leading to an increased risk of prescription errors. The objectives of this study were (1) to determine the prevalence of older individuals with an intellectual disability with at least one prescription error and (2) to identify potential risk factors for these prescription errors (age, gender, body mass index (BMI), frailty index, level of intellectual disability and living situation). The study population consisted of 600 older (≥ 50 years) individuals with an ID using one or more drugs who were randomly selected from the study cohort of the Healthy Ageing and Intellectual Disability (HA-ID) Study. The medication used at the time of measurement was screened for errors by a hospital pharmacist/clinical pharmacologist and a Master's student pharmacy using consensus methodology. Participants with one or more prescription errors were compared to participants without prescription errors by multivariate logistic regression to identify potential risk factors. The prevalence of individuals with one or more prescription errors was 47.5% (285 of 600 individuals; 95% confidence interval (CI) 43-52%). Relevant errors, defined as errors that actually do require a change of pharmacotherapy, were identified in 26.8% of the individuals (161 of 600 individuals; 95% CI 23-30%). Higher age (adjusted odds ratio (OR adj) 1.03; 95% CI 1.01-1.06), less severe intellectual disability (moderate: OR adj 0.48; 95% CI 0.31-0.74 and severe: OR adj 0.56; 95% CI 0.32-0.98), higher BMI (OR adj 1.04; 95% CI 1.01-1.08), higher frailty index (0.39-0.54: OR adj 2.4; 95% CI 1.21-4.77 and ≥ 0.55: OR adj 3.4; 95% CI 1.03-11.02), polypharmacy (OR adj 8.06; 95% CI 5.59-11.62) and use of medicines acting on the central nervous system (OR adj 3.34; 95% CI 2.35-4.73) were independently associated with the occurrence of prescription errors. Interventions targeted to high risk patients should be designed and implemented to improve pharmacotherapy in older individuals with an intellectual disability. Copyright © 2013 Elsevier Ltd. All rights reserved.",,long,long,0,0,0-0,2160,407,1,False,dc5bdbac-a256-dfbe-2cdb-50e9415ccce4,0-0,1326,546,1570983079206,,"{""1011"":64,""23501585"":22,""31464194"":1}",0,,,"[{""time"":""2019-10-13T16:13:20.114Z""}]",,,4.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ca75d4a2c01208e0ab1,0000749d26--5da34ca75d4a2c01208e0ab1,8e7c2022ad7dbec42c75842df9467c91,APPROVED,2019-10-13T16:11:19.409,2019-10-13T16:13:26.681,2019-10-13T16:13:26.681,0.15,7642406,fine-grained-one-vr,20.882,,20.882,1,0,True,2,22
26218427,Integrative rehabilitation of residents chronic post-stroke in skilled nursing facilities: the design and evaluation of the BrightArm Duo.,molina-2014,1,,1.0,"PURPOSE: To describe the novel BrightArm Duo bimanual upper extremity (UE) rehabilitation system; to determine its technology acceptance and clinical benefit for older hemiplegic participants. METHODS: The system table tilted to adjust arm gravity loading. Participants wore arm supports that sensed grasp strength and wrist position on the table. Wrist weights further increased shoulder exertion. Games were designed to improve UE strength, motor function, cognition and emotive state and adapted automatically to each participant. The system underwent feasibility trials spanning 8 weeks in two skilled nursing facilities (SNFs). Participants were evaluated pre-therapy and post-therapy using standardized clinical measures. Computerized measures of supported arm reach, table tilt and number of arm repetitions were stored on a remote server. OUTCOMES: Seven participants had significant improvements in their active range of shoulder movement, supported arm reach, shoulder strength, grasp strength and their ability to focus. The group demonstrated higher arm function measured with FMA (p���=���0.01) and CAHAI (p���=���0.05), and had an improvement in depression (Becks Depression Inventory, II). BrightArm Duo technology was well accepted by participants with a rating of 4.4 out of 5 points. CONCLUSIONS: Given these findings, it will be beneficial to evaluate the BrightArm Duo application in SNF maintenance programs. Implications for Rehabilitation Integrative rehabilitation that addresses both physical and cognitive domains is promising for post-stroke maintenance in skilled nursing facilities. Simultaneous bilateral arm exercise may improve arm function in older hemiplegic patients several years after stroke. Virtual reality games that adapt to the patient can increase attention and working memory while decreasing depression in elderly.",,long,medium,1,1,1-1,1851,299,1,True,dc5bdbac-a256-dfbe-2cdb-50e9415ccce4,x-x,1326,546,1570983206400,,"{""26218427"":49,""26911438"":6,""27932975"":30}",0,,,"[{""time"":""2019-10-13T16:14:26.893Z""}]",,,11.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34d275a96af011f052a2a,0000749d26--5da34d275a96af011f052a2a,8e7c2022ad7dbec42c75842df9467c91,APPROVED,2019-10-13T16:13:27.435,2019-10-13T16:15:09.438,2019-10-13T16:15:09.438,0.15,7642406,fine-grained-one-vr,60.493,,60.493,2,1,False,2,49
27932975,"Adaptations of Prefrontal Brain Activity, Executive Functions, and Gait in Healthy Elderly Following Exergame and Balance Training: A Randomized-Controlled Study.",molina-2014,0,1.0,,"During aging, the prefrontal cortex (PFC) undergoes age-dependent neuronal changes influencing cognitive and motor functions. Motor-learning interventions are hypothesized to ameliorate motor and cognitive deficits in older adults. Especially, video game-based physical exercise might have the potential to train motor in combination with cognitive abilities in older adults. The aim of this study was to compare conventional balance training with video game-based physical exercise, a so-called exergame, on the relative power (RP) of electroencephalographic (EEG) frequencies over the PFC, executive function (EF), and gait performance. Twenty-seven participants (mean age 79.2 ± 7.3 years) were randomly assigned to one of two groups. All participants completed 24 trainings including three times a 30 min session/week. The EEG measurements showed that theta RP significantly decreased in favor of the exergame group [L(14) = 6.23, p = 0.007]. Comparing pre- vs. post-test, EFs improved both within the exergame (working memory: z = -2.28, p = 0.021; divided attention auditory: z = -2.51, p = 0.009; divided attention visual: z = -2.06, p = 0.040; go/no-go: z = -2.55, p = 0.008; set-shifting: z = -2.90, p = 0.002) and within the balance group (set-shifting: z = -2.04, p = 0.042). Moreover, spatio-temporal gait parameters primarily improved within the exergame group under dual-task conditions (speed normal walking: z = -2.90, p = 0.002; speed fast walking: z = -2.97, p = 0.001; cadence normal walking: z = -2.97, p = 0.001; stride length fast walking: z = -2.69, p = 0.005) and within the balance group under single-task conditions (speed normal walking: z = -2.54, p = 0.009; speed fast walking: z = -1.98, p = 0.049; cadence normal walking: z = -2.79, p = 0.003). These results indicate that exergame training as well as balance training positively influence prefrontal cortex activity and/or function in varying proportion.",,long,medium,0,1,1-0,1936,379,1,False,dc5bdbac-a256-dfbe-2cdb-50e9415ccce4,x-x,1326,546,1570983206400,,"{""26218427"":49,""26911438"":6,""27932975"":30}",1,,,"[{""time"":""2019-10-13T16:14:57.981Z""}]",,,11.0,,1-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34d275a96af011f052a2a,0000749d26--5da34d275a96af011f052a2a,8e7c2022ad7dbec42c75842df9467c91,APPROVED,2019-10-13T16:13:27.435,2019-10-13T16:15:09.438,2019-10-13T16:15:09.438,0.15,7642406,fine-grained-one-vr,31.088,,31.088,2,0,False,2,30
26911438,"Effects of virtual reality-based rehabilitation on distal upper extremity function and health-related quality of life: a single-blinded, randomized controlled trial.",molina-2014,1,,1.0,"BACKGROUND: Virtual reality (VR)-based rehabilitation has been reported to have beneficial effects on upper extremity function in stroke survivors; however, there is limited information about its effects on distal upper extremity function and health-related quality of life (HRQoL). The purpose of the present study was to examine the effects of VR-based rehabilitation combined with standard occupational therapy on distal upper extremity function and HRQoL, and compare the findings to those of amount-matched conventional rehabilitation in stroke survivors. METHODS: The present study was a single-blinded, randomized controlled trial. The study included 46 stroke survivors who were randomized to a Smart Glove (SG) group or a conventional intervention (CON) group. In both groups, the interventions were targeted to the distal upper extremity and standard occupational therapy was administered. The primary outcome was the change in the Fugl-Meyer assessment (FM) scores, and the secondary outcomes were the changes in the Jebsen-Taylor hand function test (JTT), Purdue pegboard test, and Stroke Impact Scale (SIS) version 3.0 scores. The outcomes were assessed before the intervention, in the middle of the intervention, immediately after the intervention, and 1��month after the intervention. RESULTS: The improvements in the FM (FM-total, FM-prox, and FM-dist), JTT (JTT-total and JTT-gross), and SIS (composite and overall SIS, SIS-social participation, and SIS-mobility) scores were significantly greater in the SG group than in the CON group. CONCLUSIONS: VR-based rehabilitation combined with standard occupational therapy might be more effective than amount-matched conventional rehabilitation for improving distal upper extremity function and HRQoL. TRIAL REGISTRATION: This study is registered under the title Effects of Novel Game Rehabilitation System on Upper Extremity Function of Patients With Stroke and can be located in https://clinicaltrials.gov with the study identifier NCT02029651 .",,long,medium,0,1,1-1,2010,338,1,True,dc5bdbac-a256-dfbe-2cdb-50e9415ccce4,1-1,1326,546,1570983206400,,"{""26218427"":49,""26911438"":6,""27932975"":30}",1,,,"[{""time"":""2019-10-13T16:15:03.646Z""}]",,,11.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34d275a96af011f052a2a,0000749d26--5da34d275a96af011f052a2a,8e7c2022ad7dbec42c75842df9467c91,APPROVED,2019-10-13T16:13:27.435,2019-10-13T16:15:09.438,2019-10-13T16:15:09.438,0.15,7642406,fine-grained-one-vr,5.665,,5.665,2,0,True,2,6
28946996,Motion Rehab AVE 3D: A VR-based exergame for post-stroke rehabilitation.,miller-2014,1,1.0,,"BACKGROUND AND OBJECTIVE: Recent researches about games for post-stroke rehabilitation have been increasing, focusing in upper limb, lower limb and balance situations, and showing good experiences and results. With this in mind, this paper presents Motion Rehab AVE 3D, a serious game for post-stroke rehabilitation of patients with mild stroke. The aim is offer a new technology in order to assist the traditional therapy and motivate the patient to execute his/her rehabilitation program, under health professional supervision. METHODS: The game was developed with Unity game engine, supporting Kinect motion sensing input device and display devices like Smart TV 3D and Oculus Rift. It contemplates six activities considering exercises in a tridimensional space: flexion, abduction, shoulder adduction, horizontal shoulder adduction and abduction, elbow extension, wrist extension, knee flexion, and hip flexion and abduction. Motion Rehab AVE 3D also report about hits and errors to the physiotherapist evaluate the patient's progress. RESULTS: A pilot study with 10 healthy participants (61-75 years old) tested one of the game levels. They experienced the 3D user interface in third-person. Our initial goal was to map a basic and comfortable setup of equipment in order to adopt later. All the participants (100%) classified the interaction process as interesting and amazing for the age, presenting a good acceptance. CONCLUSIONS: Our evaluation showed that the game could be used as a useful tool to motivate the patients during rehabilitation sessions. Next step is to evaluate its effectiveness for stroke patients, in order to verify if the interface and game exercises contribute into the motor rehabilitation treatment progress. Copyright © 2017 Elsevier B.V. All rights reserved.",,long,short,1,1,1-1,1794,307,1,True,71245c75-eb43-9f71-3d50-d5c0459fbaaf,1-1,1536,642,1570983472758,,"{""26604719"":85,""28946996"":26,""30227884"":28}",1,,,"[{""time"":""2019-10-13T16:18:43.079Z""}]",,,6.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34e2ed8f0b1011c16ca55,0000749d26--5da34e2ed8f0b1011c16ca55,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:17:50.743,2019-10-13T16:20:39.269,2019-10-13T16:20:39.269,0.15,7642406,fine-grained-one-vr,50.321,,50.321,5,1,True,6,26
30227884,The effect of virtual reality-based balance training on motor learning and postural control in healthy adults: a randomized preliminary study.,kelly-2018,1,,1.0,"BACKGROUND: Adults with sedentary lifestyles seem to face a higher risk of falling in their later years. Several causes, such as impairment of strength, coordination, and cognitive function, influence worsening health conditions, including balancing ability. Many modalities can be applied to improve the balance function and prevent falling. Several studies have also recorded the effects of balance training in elderly adults for fall prevention. Accordingly, the aim of this study is to define the effect of virtual reality-based balance training on motor learning and postural control abilities in healthy adults. METHODS: For this study, ten subjects were randomly allocated into either the conventional exercise (CON) or the virtual reality (VR) group. The CON group underwent physical balance training, while the VR group used the virtual reality system 4 weeks. In the VR group, the scores from three game modes were utilized to describe the effect of motor learning and define the learning curves that were derived with the power law function. Wilcoxon Signed Ranks Test was performed to analyze the postural control in five standing tasks, and data were collected with the help of a force plate. RESULTS: The average score was used to describe the effect of motor learning by deriving the mathematical models for determining the learning curve. Additionally, the models were classified into two exponential functions that relied on the aim and requirement skills. A negative exponential function was observed in the game mode, which requires the cognitive-motor function. In contrast, a positive exponential function was found in the game with use of only the motor skill. Moreover, this curve and its model were also used to describe the effect of learning in the long term and the ratio of difficulty in each game. In the balance performance, there was a significant decrease in the center of pressure parameters in the VR group, while in the CON group, there was a significant increase in the parameters during some foot placements, especially in the medio-lateral direction. CONCLUSION: The proposed VR-based training relies on the effect of motor learning in long-term training though different kinds of task training. In postural analysis, both exercise programs are emphasized to improve the balance ability in healthy adults. However, the virtual reality system can promote better outcomes to improve postural control post exercising. Trial registration Retrospectively registered on 25 April 2018. Trial number TCTR20180430005.",,long,long,1,1,1-1,2546,439,1,True,71245c75-eb43-9f71-3d50-d5c0459fbaaf,1-1,1536,642,1570983472758,,"{""26604719"":85,""28946996"":26,""30227884"":28}",1,,,"[{""time"":""2019-10-13T16:19:12.490Z""}]",,,6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34e2ed8f0b1011c16ca55,0000749d26--5da34e2ed8f0b1011c16ca55,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:17:50.743,2019-10-13T16:20:39.269,2019-10-13T16:20:39.269,0.15,7642406,fine-grained-one-vr,29.411,,29.411,5,1,True,6,28
26604719,Multicomponent physical exercise with simultaneous cognitive training to enhance dual-task walking of older adults: a secondary analysis of a 6-month randomized controlled trial with 1-year follow-up.,miller-2014,1,,1.0,"BACKGROUND: About one-third of people older than 65 years fall at least once a year. Physical exercise has been previously demonstrated to improve gait, enhance physical fitness, and prevent falls. Nonetheless, the addition of cognitive training components may potentially increase these effects, since cognitive impairment is related to gait irregularities and fall risk. We hypothesized that simultaneous cognitive-physical training would lead to greater improvements in dual-task (DT) gait compared to exclusive physical training. METHODS: Elderly persons older than 70 years and without cognitive impairment were randomly assigned to the following groups: 1) virtual reality video game dancing (DANCE), 2) treadmill walking with simultaneous verbal memory training (MEMORY), or 3) treadmill walking (PHYS). Each program was complemented with strength and balance exercises. Two 1-hour training sessions per week over 6 months were applied. Gait variables, functional fitness (Short Physical Performance Battery, 6-minute walk), and fall frequencies were assessed at baseline, after 3 months and 6 months, and at 1-year follow-up. Multiple regression analyses with planned comparisons were carried out. RESULTS: Eighty-nine participants were randomized to three groups initially; 71 completed the training and 47 were available at 1-year follow-up. DANCE/MEMORY showed a significant advantage compared to PHYS in DT costs of step time variability at fast walking (P=0.044). Training-specific gait adaptations were found on comparing DANCE and MEMORY: DANCE reduced step time at fast walking (P=0.007) and MEMORY reduced gait variability in DT and DT costs at preferred walking speed (both trend P=0.062). Global linear time effects showed improved gait (P<0.05), functional fitness (P<0.05), and reduced fall frequency (-77%, P<0.001). Only single-task fast walking, gait variability at preferred walking speed, and Short Physical Performance Battery were reduced at follow-up (all P<0.05 or trend). CONCLUSION: Long-term multicomponent cognitive-physical and exclusive physical training programs demonstrated similar potential to counteract age-related decline in physical functioning.",,long,long,1,1,1-1,2189,375,1,True,71245c75-eb43-9f71-3d50-d5c0459fbaaf,1-1,1536,642,1570983472758,,"{""26604719"":85,""28946996"":26,""30227884"":28}",1,,,"[{""time"":""2019-10-13T16:20:37.369Z""}]",,,6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34e2ed8f0b1011c16ca55,0000749d26--5da34e2ed8f0b1011c16ca55,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:17:50.743,2019-10-13T16:20:39.269,2019-10-13T16:20:39.269,0.15,7642406,fine-grained-one-vr,84.879,,84.879,5,1,True,6,85
1008,3-D streaming supplying partner protocols for mobile collaborative exergaming for health,pubmed,1,1.0,,"Childhood obesity is nowadays considered as one of the major health problems that many societies suffer from. The obesity epidemic leads to several life threatening conditions such as diabetes, heart disease, high blood pressure, and mental health problems like depression, anxiety and loneliness just to mention a few. Several approaches, including physical exercises, strict dietary, and exergames among others, have been adopted to address the obesity epidemic. Exergames are considered the innovative approach for fighting several health problem such as the obesity, where a combination of exercise and 3D gaming are proposed to incite kids to exercise as a team. Collaborative exergaming became even more popular given that it addresses the social side of the obesity epidemic, and it motivates kids to socialize with other kids. Traditional exergames are based on the client server approach where the server is responsible for streaming the 3D environment. However, this can lead to latency and server bottleneck if many clients participate in the exergame, which leads to the kids stopping exercising. Having an exergame application that does not suffer from networking problem such as delay, is very important given that it increases the exercise hours. In this work, we propose a new trend of mobile collaborative exergming applications that is based on the peer-to-peer (P2P) architecture, as well as two supplying partner selection protocols that aim at selecting the suitable source responsible for streaming the relevant 3D data. Our system, that we refer to as MOSAIC, is intended for mobile collaborative exergames that incite kids to move inside a large area, using thin mobile devices such as head mounted devices (HMD), have physical exercises, and collaborate with other kids which in consequence address several health problems such as the obesity epidemic on the physical and social plans. Our proposed mobile collaborative exergame aims at inciting the kids to exercise as a team for a longer time by improving the quality of the streaming and reducing the delay. This is accomplished by our proposed supplying partner selection protocols that provide a quick discovery of multiple supplying partners, by minimizing the time required the to acquire data. The performance evaluation we have obtained to evaluate our suite of protocols using a realistic set of exergame scenarios for obese kids is then presented and discussed.",,long,short,1,1,1-1,2447,379,1,False,71245c75-eb43-9f71-3d50-d5c0459fbaaf,x-x,1536,642,1570983643788,,"{""1008"":95,""16437275"":19,""29183035"":95}",0,,,"[{""time"":""2019-10-13T16:22:52.714Z""}]",,,3.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ed95d4a2c01208e3285,0000749d26--5da34ed95d4a2c01208e3285,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:20:41.653,2019-10-13T16:24:50.503,2019-10-13T16:24:50.503,0.15,7642406,fine-grained-one-vr,128.926,,128.926,6,1,False,6,95
16437275,Validation of a new basic virtual reality simulator for training of basic endoscopic skills: the SIMENDO.,molina-2014,0,,1.0,"BACKGROUND: The aim of this study was to establish content, face, concurrent, and the first step of construct validity of a new simulator, the SIMENDO, in order to determine its usefulness for training basic endoscopic skills. METHODS: The validation started with an explanation of the goals, content, and features of the simulator (content validity). Then, participants from eight different medical centers consisting of experts (> or =100 laparoscopic procedures performed) and surgical trainees (<100) were informed of the goals and received a hands-on tour of the virtual reality (VR) trainer. Subsequently, they were asked to answer 28 structured questions about the simulator (face validity). Ratings were scored on a scale from 1 (very bad/useless) to 5 (excellent/very useful). Additional comments could be given as well. Furthermore, two experiments were conducted. In experiment 1, aimed at establishing concurrent validity, the training effect of a single-handed hand-eye coordination task in the simulator was compared with a similar task in a conventional box trainer and with the performance of a control group that received no training. In experiment 2 (first step of construct validity), the total score of task time, collisions, and path length of three consecutive runs in the simulator was compared between experts (>100 endoscopic procedures) and novices (no experience). RESULTS: A total of 75 participants (36 expert surgeons and 39 surgical trainees) filled out the questionnaire. Usefulness of tasks, features, and movement realism were scored between a mean value of 3.3 for depth perception and 4.3 for appreciation of training with the instrument. There were no significant differences between the mean values of the scores given by the experts and surgical trainees. In response to statements, 81% considered this VR trainer generally useful for training endoscopic techniques to residents, and 83% agreed that the simulator was useful to train hand-eye coordination. In experiment 1, the training effect for the single-handed task showed no significant difference between the conventional trainer and the VR simulator (concurrent validity). In experiment 2, experts scored significantly better than novices on all parameters used (construct validity). CONCLUSION: Content, face, and concurrent validity of the SIMENDO is established. The simulator is considered useful for training eye-hand coordination for endoscopic surgery. The evaluated task could discriminate between the skills of experienced surgeons and novices, giving the first indication of construct validity.",,long,short,0,0,0-0,2603,461,1,True,71245c75-eb43-9f71-3d50-d5c0459fbaaf,x-x,1536,642,1570983643788,,"{""1008"":95,""16437275"":19,""29183035"":95}",1,,,"[{""time"":""2019-10-13T16:23:14.299Z""}]",,,3.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ed95d4a2c01208e3285,0000749d26--5da34ed95d4a2c01208e3285,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:20:41.653,2019-10-13T16:24:50.503,2019-10-13T16:24:50.503,0.15,7642406,fine-grained-one-vr,21.585,,21.585,6,0,False,6,19
29183035,User-Oriented Evaluation of a Robotic Rollator That Provides Navigation Assistance in Frail Older Adults with and without Cognitive Impairment.,molina-2014,0,,1.0,"BACKGROUND: Navigational skills decline with age, and this decline is even more pronounced in cognitively impaired (CI) older adults. Navigation assistance is an emerging functionality of robotic rollators (RRs). The evidence on the effectiveness of RR-integrated navigation systems in potential end-users is, however, scarce. OBJECTIVE: To determine whether RR-provided navigation assistance improves navigation within a real-life environment in the intended user group of frail older adults with and without cognitive impairment currently using a rollator in daily life. METHODS: A randomized, between-subject, 2 × 2 factorial design was conducted to test the effects of navigation assistance and cognitive status on participants' navigation performance. Twenty CI (Mini-Mental State Examination [MMSE] 17-26) and 22 not cognitively impaired (NCI; MMSE >26) older rollator users (age 82.5 ± 8.7 years) were included. Participants were matched for cognitive status (CI vs. NCI) and randomized to one of two conditions: RR (1) with or (2) without activated navigation system. All participants had to complete a two-section navigation path with the RR in an unfamiliar, real-life environment. Participants with RR-assisted navigation were supported in wayfinding by directional audio cues of the RR-integrated navigation system. Participants without RR-assisted navigation had to complete the sections by orienting themselves along conventional signposts. Outcomes were success rate, completion and stopping time, number of stops, walking distance, and gait speed. RESULTS: The navigation assistance condition had no significant effect on the success rate in the CI, NCI, or total group. We found significant interactions between navigation assistance and cognitive status for both sections (p = 0.002-0.040), such that RR-assisted navigation reduced the completion time (both sections), stopping time (section 1), and number of stops (section 2) in the CI (p ≤ 0.001-0.014) but not in the NCI group. On the more complex section 2, RR-assisted navigation led to a reduced stopping time and walking distance in the total group (p = 0.014-0.016). CONCLUSION: The RR-integrated navigation system was effective for improving navigation within a real-life environment in potential end-users, especially in those with cognitive impairment. This is the first study to provide statistical evidence on the effectiveness of an RR-integrated navigation system in the intended user group. © 2017 S. Karger AG, Basel.",,long,long,0,0,0-0,2503,435,1,True,71245c75-eb43-9f71-3d50-d5c0459fbaaf,0-0,1536,642,1570983643788,,"{""1008"":95,""16437275"":19,""29183035"":95}",0,,,"[{""time"":""2019-10-13T16:24:48.461Z""}]",,,3.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ed95d4a2c01208e3285,0000749d26--5da34ed95d4a2c01208e3285,ccc028382951c0895b3d807775cb18d4,APPROVED,2019-10-13T16:20:41.653,2019-10-13T16:24:50.503,2019-10-13T16:24:50.503,0.15,7642406,fine-grained-one-vr,94.162,,94.162,6,0,True,6,95
1009,Motion Rehab AVE 3D: A VR-based exergame for post-stroke rehabilitation,pubmed,1,,1.0,"BACKGROUND AND OBJECTIVE: Recent researches about games for post-stroke rehabilitation have been increasing, focusing in upper limb, lower limb and balance situations, and showing good experiences and results. With this in mind, this paper presents Motion Rehab AVE 3D, a serious game for post-stroke rehabilitation of patients with mild stroke. The aim is offer a new technology in order to assist the traditional therapy and motivate the patient to execute his/her rehabilitation program, under health professional supervision. METHODS: The game was developed with Unity game engine, supporting Kinect motion sensing input device and display devices like Smart TV 3D and Oculus Rift. It contemplates six activities considering exercises in a tridimensional space: flexion, abduction, shoulder adduction, horizontal shoulder adduction and abduction, elbow extension, wrist extension, knee flexion, and hip flexion and abduction. Motion Rehab AVE 3D also report about hits and errors to the physiotherapist evaluate the patient's progress. RESULTS: A pilot study with 10 healthy participants (61-75 years old) tested one of the game levels. They experienced the 3D user interface in third-person. Our initial goal was to map a basic and comfortable setup of equipment in order to adopt later. All the participants (100%) classified the interaction process as interesting and amazing for the age, presenting a good acceptance. CONCLUSIONS: Our evaluation showed that the game could be used as a useful tool to motivate the patients during rehabilitation sessions. Next step is to evaluate its effectiveness for stroke patients, in order to verify if the interface and game exercises contribute into the motor rehabilitation treatment progress.",,long,short,1,1,1-1,1742,252,1,True,079dc169-cfad-e933-8d34-9d269a9a2c4a,1-1,1366,577,1570983935946,,"{""1009"":35,""25212521"":46,""26831536"":27}",1,,,"[{""time"":""2019-10-13T16:26:17.616Z""}]",,,3.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da34ff8e5ae53011e112bc1,0000749d26--5da34ff8e5ae53011e112bc1,a648f219b132c66f866f71961bc242d9,APPROVED,2019-10-13T16:25:28.407,2019-10-13T16:27:35.885,2019-10-13T16:27:35.885,0.15,7642406,fine-grained-one-vr,41.67,,41.67,1,1,True,6,35
