INPUT:pmid,INPUT:title,INPUT:slr_id,INPUT:c1_y_vr,INPUT:is_gold,INPUT:is_main,INPUT:abstract,INPUT:is_train,INPUT:binary_size,INPUT:abstract_size,INPUT:c1_y_baseline,INPUT:c1_y_exergame,INPUT:in_out_radio_gold,INPUT:abstract_charcount,INPUT:abstract_wordcount,INPUT:is_subset_balanced,INPUT:abstract_structured,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:pvr_in_out_radio,OUTPUT:pexer_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:pvr_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:pexer_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:pvr_in_out_radio,GOLDEN:pexer_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:pvr_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:pexer_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_pexer,decision_time_pvr,page_number,included_gold,judgment_correct,max_page,reading_time
19504088,Training-induced changes in the pattern of triceps to biceps activation during reaching tasks after chronic and severe stroke.,molina-2014,0,1.0,,"This exploratory study was undertaken to investigate the mechanisms that contributed to improvements in upper limb function following a novel training program. Surface electromyography (EMG) was used to examine training-induced changes in the pattern of triceps and biceps activation during reaching tasks in stroke survivors with severe paresis in the chronic stage of recovery. The EMG data were obtained in the context of a single blind randomised clinical trial conducted with 42 stroke survivors with minimal upper limb muscle activity and who were more than 6 months post-stroke. Of the 33 participants who completed the study, 10 received training of reaching using a non-robotic upper limb training device, the SMART Arm, with EMG triggered functional electrical stimulation (EMG-stim), 13 received training of reaching using the SMART Arm alone, and 10 received no intervention. Each intervention group engaged in 12 1-h training sessions over a 4-week period. Clinical and laboratory measures of upper limb function were administered prior to training (0 weeks), at completion (4 weeks) and 2 months (12 weeks) after training. The primary outcome measure was 'upper arm function' which is Item 6 of the Motor Assessment Scale (MAS). Laboratory measures consisted of two multijoint reaching tasks to assess 'maximum isometric force' and 'maximum distance reached'. Surface EMG was used to monitor triceps brachii and biceps brachii during the two reaching tasks. To provide a comparison with normal values, seven healthy adults were tested on one of the reaching tasks according to the same procedure. Study findings demonstrated a statistically significant improvement in upper limb function for stroke participants in the two training groups compared to those who received no training however no difference was found between the two training groups. For the reaching tasks, all stroke participants, when compared to normal healthy adults, exhibited lower triceps and biceps activation and a lower ratio of triceps to biceps activation. Following training, stroke participants demonstrated increased triceps activation and an increased ratio of triceps to biceps activation for the task that was trained. Better performance was associated with greater triceps activation and a higher ratio of triceps to biceps activation. The findings suggest that increased activation of triceps as an agonist and an improved coordination between triceps and biceps could have mediated the observed changes in arm function. The changes in EMG activity were small relative to the changes in arm function indicating that factors, such as the contribution of other muscles of reaching, may also be implicated.",,long,long,0,0,0-0,2701,452,1,False,a4b0ea61-8fa8-eb60-338b-a338ae991173,0-0,1536,642,1570978893201,,"{""19504088"":11,""25204320"":35,""26604719"":15}",,0,,,,"[{""time"":""2019-10-13T15:02:09.085Z""}]",2.0,,0-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c3f3c4a5c011d866243,0000749cdc--5da33c3f3c4a5c011d866243,78e88be79d5677c4591c4be2f297b56a,APPROVED,2019-10-13T15:01:19.131,2019-10-13T15:02:33.625,2019-10-13T15:02:33.625,0.15,7642332,fine-grained-one-exergame,13.469,13.469,,1,0,True,4,11
25204320,Screen-Time Weight-loss Intervention Targeting Children at Home (SWITCH): a randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Screen-based activities, such as watching television (TV), playing video games, and using computers, are common sedentary behaviors among young people and have been linked with increased energy intake and overweight. Previous home-based sedentary behaviour interventions have been limited by focusing primarily on the child, small sample sizes, and short follow-up periods. The SWITCH (Screen-Time Weight-loss Intervention Targeting Children at Home) study aimed to determine the effect of a home-based, family-delivered intervention to reduce screen-based sedentary behaviour on body composition, sedentary behaviour, physical activity, and diet over 24 weeks in overweight and obese children. METHODS: A two-arm, parallel, randomized controlled trial was conducted. Children and their primary caregiver living in Auckland, New Zealand were recruited via schools, community centres, and word of mouth. The intervention, delivered over 20 weeks, consisted of a face-to-face meeting with the parent/caregiver and the child to deliver intervention content, which focused on training and educating them to use a wide range of strategies designed to reduce their child's screen time. Families were given Time Machine TV monitoring devices to assist with allocating screen time, activity packages to promote alternative activities, online support via a website, and monthly newsletters. Control participants were given the intervention material on completion of follow-up. The primary outcome was change in children's BMI z-score from baseline to 24 weeks. RESULTS: Children (n = 251) aged 9-12 years and their primary caregiver were randomized to receive the SWITCH intervention (n = 127) or no intervention (controls; n = 124). There was no significant difference in change of zBMI between the intervention and control groups, although a favorable trend was observed (-0.016; 95% CI: -0.084, 0.051; p = 0.64). There were also no significant differences on secondary outcomes, except for a trend towards increased children's moderate intensity physical activity in the intervention group (24.3 min/d; 95% CI: -0.94, 49.51; p = 0.06). CONCLUSIONS: A home-based, family-delivered intervention to reduce all leisure-time screen use had no significant effect on screen-time or on BMI at 24 weeks in overweight and obese children aged 9-12 years. TRIAL REGISTRATION: Australian New Zealand Clinical Trials RegistryWebsite: http://www.anzctr.org.au TRIAL REGISTRATION NUMBER: ACTRN12611000164998.",,long,long,0,0,0-0,2498,428,1,True,a4b0ea61-8fa8-eb60-338b-a338ae991173,0-0,1536,642,1570978893201,,"{""19504088"":11,""25204320"":35,""26604719"":15}",,0,,,,"[{""time"":""2019-10-13T15:02:44.732Z""}]",2.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c3f3c4a5c011d866243,0000749cdc--5da33c3f3c4a5c011d866243,78e88be79d5677c4591c4be2f297b56a,APPROVED,2019-10-13T15:01:19.131,2019-10-13T15:02:33.625,2019-10-13T15:02:33.625,0.15,7642332,fine-grained-one-exergame,35.647,35.647,,1,0,True,4,35
25204320,Screen-Time Weight-loss Intervention Targeting Children at Home (SWITCH): a randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Screen-based activities, such as watching television (TV), playing video games, and using computers, are common sedentary behaviors among young people and have been linked with increased energy intake and overweight. Previous home-based sedentary behaviour interventions have been limited by focusing primarily on the child, small sample sizes, and short follow-up periods. The SWITCH (Screen-Time Weight-loss Intervention Targeting Children at Home) study aimed to determine the effect of a home-based, family-delivered intervention to reduce screen-based sedentary behaviour on body composition, sedentary behaviour, physical activity, and diet over 24 weeks in overweight and obese children. METHODS: A two-arm, parallel, randomized controlled trial was conducted. Children and their primary caregiver living in Auckland, New Zealand were recruited via schools, community centres, and word of mouth. The intervention, delivered over 20 weeks, consisted of a face-to-face meeting with the parent/caregiver and the child to deliver intervention content, which focused on training and educating them to use a wide range of strategies designed to reduce their child's screen time. Families were given Time Machine TV monitoring devices to assist with allocating screen time, activity packages to promote alternative activities, online support via a website, and monthly newsletters. Control participants were given the intervention material on completion of follow-up. The primary outcome was change in children's BMI z-score from baseline to 24 weeks. RESULTS: Children (n = 251) aged 9-12 years and their primary caregiver were randomized to receive the SWITCH intervention (n = 127) or no intervention (controls; n = 124). There was no significant difference in change of zBMI between the intervention and control groups, although a favorable trend was observed (-0.016; 95% CI: -0.084, 0.051; p = 0.64). There were also no significant differences on secondary outcomes, except for a trend towards increased children's moderate intensity physical activity in the intervention group (24.3 min/d; 95% CI: -0.94, 49.51; p = 0.06). CONCLUSIONS: A home-based, family-delivered intervention to reduce all leisure-time screen use had no significant effect on screen-time or on BMI at 24 weeks in overweight and obese children aged 9-12 years. TRIAL REGISTRATION: Australian New Zealand Clinical Trials RegistryWebsite: http://www.anzctr.org.au TRIAL REGISTRATION NUMBER: ACTRN12611000164998.",,long,long,0,0,0-0,2498,428,1,True,93c01983-8b75-fd36-385f-d45810bd459d,x-x,1920,888,1570978948193,,"{""25204320"":28,""26604719"":19,""30327596"":33}",,1,,,,"[{""time"":""2019-10-13T15:03:05.816Z""}]",3.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c829a4ea1011a6ed60b,0000749cdc--5da33c829a4ea1011a6ed60b,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:02:26.673,2019-10-13T15:03:51.968,2019-10-13T15:03:51.968,0.15,7642332,fine-grained-one-exergame,37.623,37.623,,2,0,False,6,28
30327596,Effects of Combined Physical and Cognitive Virtual Reality-Based Training on Cognitive Impairment and Oxidative Stress in MCI Patients: A Pilot Study.,kelly-2018,1,1.0,,"The growing elderly population and the increased incidence of mild cognitive impairment (MCI) and Alzheimer's disease (AD) call for the improvement of the quality and the efficacy of the healthcare and social support services. Exercise and cognitive stimulation have been demonstrated to mitigate cognitive impairment and oxidative stress (OxS) has been recognized as a factor that contributes to the advancement of neurodegenerative diseases. Taking these aspects into account, the impact of a novel virtual reality (VR)-based program combining aerobic exercise and cognitive training has been evaluated in the pilot study proposed here. Ten patients (aged 73.3 ± 5.7 years) with MCI (Mini-Mental State Examination, MMSE: 23.0 ± 3.4) were randomly assigned to either 6 weeks physical and cognitive training (EXP) or control (CTR) group. Evaluations of cognitive profile, by a neuropsychological tests battery, and OxS, by collection of blood and urine samples, were performed before and at the end of the experimental period. The assessment of the patients' opinions toward the intervention was investigated through questionnaires. EXP group showed a tendency towards improvements in the MMSE, in visual-constructive test and visuo-spatial tests of attention, while CTR worsened. EXP group showed a greater improvement than CTR in the executive test, memory functions and verbal fluency. No statistical significance was obtained when comparing within and between both the groups, probably due to small number of subjects examined, which amplifies the effect of the slight heterogeneity in scores recorded. Despite a greater worsening of Daily Living Activities tests, all participants reported a better performance in real life, thanks to the elicited self-perceived improvement. After training intervention OxS (i.e., reactive oxygen species (ROS) production, oxidative damage of lipids and DNA) decreased resulting in significantly (range p < 0.05-0.001) lower in EXP vs. CTR group. Although not conclusive, the recorded effects in the present study are promising and suggest that this proposal would be a useful tool in support of cognitive training reducing OxS too. However, further studies on larger scale samples of patients are needed.",,long,short,0,0,0-1,2244,387,1,False,93c01983-8b75-fd36-385f-d45810bd459d,0-1,1920,888,1570978948193,,"{""25204320"":28,""26604719"":19,""30327596"":33}",,0,,,,"[{""time"":""2019-10-13T15:03:34.418Z""}]",3.0,,0-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c829a4ea1011a6ed60b,0000749cdc--5da33c829a4ea1011a6ed60b,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:02:26.673,2019-10-13T15:03:51.968,2019-10-13T15:03:51.968,0.15,7642332,fine-grained-one-exergame,28.602,28.602,,2,0,True,6,33
26604719,Multicomponent physical exercise with simultaneous cognitive training to enhance dual-task walking of older adults: a secondary analysis of a 6-month randomized controlled trial with 1-year follow-up.,miller-2014,1,,1.0,"BACKGROUND: About one-third of people older than 65 years fall at least once a year. Physical exercise has been previously demonstrated to improve gait, enhance physical fitness, and prevent falls. Nonetheless, the addition of cognitive training components may potentially increase these effects, since cognitive impairment is related to gait irregularities and fall risk. We hypothesized that simultaneous cognitive-physical training would lead to greater improvements in dual-task (DT) gait compared to exclusive physical training. METHODS: Elderly persons older than 70 years and without cognitive impairment were randomly assigned to the following groups: 1) virtual reality video game dancing (DANCE), 2) treadmill walking with simultaneous verbal memory training (MEMORY), or 3) treadmill walking (PHYS). Each program was complemented with strength and balance exercises. Two 1-hour training sessions per week over 6 months were applied. Gait variables, functional fitness (Short Physical Performance Battery, 6-minute walk), and fall frequencies were assessed at baseline, after 3 months and 6 months, and at 1-year follow-up. Multiple regression analyses with planned comparisons were carried out. RESULTS: Eighty-nine participants were randomized to three groups initially; 71 completed the training and 47 were available at 1-year follow-up. DANCE/MEMORY showed a significant advantage compared to PHYS in DT costs of step time variability at fast walking (P=0.044). Training-specific gait adaptations were found on comparing DANCE and MEMORY: DANCE reduced step time at fast walking (P=0.007) and MEMORY reduced gait variability in DT and DT costs at preferred walking speed (both trend P=0.062). Global linear time effects showed improved gait (P<0.05), functional fitness (P<0.05), and reduced fall frequency (-77%, P<0.001). Only single-task fast walking, gait variability at preferred walking speed, and Short Physical Performance Battery were reduced at follow-up (all P<0.05 or trend). CONCLUSION: Long-term multicomponent cognitive-physical and exclusive physical training programs demonstrated similar potential to counteract age-related decline in physical functioning.",,long,long,1,1,1-1,2189,375,1,True,93c01983-8b75-fd36-385f-d45810bd459d,1-1,1920,888,1570978948193,,"{""25204320"":28,""26604719"":19,""30327596"":33}",,1,,,,"[{""time"":""2019-10-13T15:03:51.349Z""}]",3.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c829a4ea1011a6ed60b,0000749cdc--5da33c829a4ea1011a6ed60b,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:02:26.673,2019-10-13T15:03:51.968,2019-10-13T15:03:51.968,0.15,7642332,fine-grained-one-exergame,16.931,16.931,,2,1,True,6,19
26604719,Multicomponent physical exercise with simultaneous cognitive training to enhance dual-task walking of older adults: a secondary analysis of a 6-month randomized controlled trial with 1-year follow-up.,miller-2014,1,,1.0,"BACKGROUND: About one-third of people older than 65 years fall at least once a year. Physical exercise has been previously demonstrated to improve gait, enhance physical fitness, and prevent falls. Nonetheless, the addition of cognitive training components may potentially increase these effects, since cognitive impairment is related to gait irregularities and fall risk. We hypothesized that simultaneous cognitive-physical training would lead to greater improvements in dual-task (DT) gait compared to exclusive physical training. METHODS: Elderly persons older than 70 years and without cognitive impairment were randomly assigned to the following groups: 1) virtual reality video game dancing (DANCE), 2) treadmill walking with simultaneous verbal memory training (MEMORY), or 3) treadmill walking (PHYS). Each program was complemented with strength and balance exercises. Two 1-hour training sessions per week over 6 months were applied. Gait variables, functional fitness (Short Physical Performance Battery, 6-minute walk), and fall frequencies were assessed at baseline, after 3 months and 6 months, and at 1-year follow-up. Multiple regression analyses with planned comparisons were carried out. RESULTS: Eighty-nine participants were randomized to three groups initially; 71 completed the training and 47 were available at 1-year follow-up. DANCE/MEMORY showed a significant advantage compared to PHYS in DT costs of step time variability at fast walking (P=0.044). Training-specific gait adaptations were found on comparing DANCE and MEMORY: DANCE reduced step time at fast walking (P=0.007) and MEMORY reduced gait variability in DT and DT costs at preferred walking speed (both trend P=0.062). Global linear time effects showed improved gait (P<0.05), functional fitness (P<0.05), and reduced fall frequency (-77%, P<0.001). Only single-task fast walking, gait variability at preferred walking speed, and Short Physical Performance Battery were reduced at follow-up (all P<0.05 or trend). CONCLUSION: Long-term multicomponent cognitive-physical and exclusive physical training programs demonstrated similar potential to counteract age-related decline in physical functioning.",,long,long,1,1,1-1,2189,375,1,True,3a5fd8c0-548e-5466-be89-25657f155b43,1-1,1280,833,1570978945916,,"{""1046"":73,""25204320"":133,""26604719"":94}",,1,,,,"[{""time"":""2019-10-13T15:03:48.803Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c88c65821012038f6f7,0000749cdc--5da33c88c65821012038f6f7,858ddbb4adce2f2b19f152b27a0901e5,APPROVED,2019-10-13T15:02:32.741,2019-10-13T15:08:06.064,2019-10-13T15:08:06.064,0.15,7642332,fine-grained-one-exergame,82.887,82.887,,2,1,True,4,94
25204320,Screen-Time Weight-loss Intervention Targeting Children at Home (SWITCH): a randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Screen-based activities, such as watching television (TV), playing video games, and using computers, are common sedentary behaviors among young people and have been linked with increased energy intake and overweight. Previous home-based sedentary behaviour interventions have been limited by focusing primarily on the child, small sample sizes, and short follow-up periods. The SWITCH (Screen-Time Weight-loss Intervention Targeting Children at Home) study aimed to determine the effect of a home-based, family-delivered intervention to reduce screen-based sedentary behaviour on body composition, sedentary behaviour, physical activity, and diet over 24 weeks in overweight and obese children. METHODS: A two-arm, parallel, randomized controlled trial was conducted. Children and their primary caregiver living in Auckland, New Zealand were recruited via schools, community centres, and word of mouth. The intervention, delivered over 20 weeks, consisted of a face-to-face meeting with the parent/caregiver and the child to deliver intervention content, which focused on training and educating them to use a wide range of strategies designed to reduce their child's screen time. Families were given Time Machine TV monitoring devices to assist with allocating screen time, activity packages to promote alternative activities, online support via a website, and monthly newsletters. Control participants were given the intervention material on completion of follow-up. The primary outcome was change in children's BMI z-score from baseline to 24 weeks. RESULTS: Children (n = 251) aged 9-12 years and their primary caregiver were randomized to receive the SWITCH intervention (n = 127) or no intervention (controls; n = 124). There was no significant difference in change of zBMI between the intervention and control groups, although a favorable trend was observed (-0.016; 95% CI: -0.084, 0.051; p = 0.64). There were also no significant differences on secondary outcomes, except for a trend towards increased children's moderate intensity physical activity in the intervention group (24.3 min/d; 95% CI: -0.94, 49.51; p = 0.06). CONCLUSIONS: A home-based, family-delivered intervention to reduce all leisure-time screen use had no significant effect on screen-time or on BMI at 24 weeks in overweight and obese children aged 9-12 years. TRIAL REGISTRATION: Australian New Zealand Clinical Trials RegistryWebsite: http://www.anzctr.org.au TRIAL REGISTRATION NUMBER: ACTRN12611000164998.",,long,long,0,0,0-0,2498,428,1,True,3a5fd8c0-548e-5466-be89-25657f155b43,0-0,1280,833,1570978945916,,"{""1046"":73,""25204320"":133,""26604719"":94}",,0,,,,"[{""time"":""2019-10-13T15:05:56.426Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c88c65821012038f6f7,0000749cdc--5da33c88c65821012038f6f7,858ddbb4adce2f2b19f152b27a0901e5,APPROVED,2019-10-13T15:02:32.741,2019-10-13T15:08:06.064,2019-10-13T15:08:06.064,0.15,7642332,fine-grained-one-exergame,127.623,127.623,,2,0,True,4,133
1046,Influence of UI Complexity and Positioning on User Experience During VR Exergames,scholar,1,1.0,,"In past years, as virtual reality (VR) technology is extensively developing, more and more people are using it in different fields. One of the fast developing fields in VR are exergames, a combination of physical exercise and game. With a goal to engage people in physical activity, VR exergames should look and feel good for users. Therefore, user interface (UI) in VR is important and has to be built in a way to enhance user experience. In this paper, ergometer is used together with VR rowing environment as VR exergame for a study aiming to explore possibilities of UI in VR. Accordingly, different metrics commonly used to quantify rowing action (e.g, speed and distance) were visualized. The visualizations that were created had different positioning (closer or further away from the player) and different level of complexity (more or less metrics shown as only numbers or in a gamified design). Participants (N = 27) during experiment for this study rowed four times in different conditions depending were metrics of the game were shown: 1) as a cockpit at the front of the rowing e.g, with gamified visualization of metrics; 2) as a coach boat that follows the player with gamified visualization of metrics on a screen; 3) as a cockpit at the front of the rowing e.g, with digital visualization of metrics; 4) as a coach boat that follows the player with digital visualization of metrics on a screen. Results show that level of UI complexity has a significant influence on readability, while positioning of UI elements significantly influences users' perception of support from system. Furthermore, participants preferred the opposite level of complexity depending on the position where metrics were shown.",,long,short,1,1,1-1,1715,280,1,False,3a5fd8c0-548e-5466-be89-25657f155b43,1-1,1280,833,1570978945916,,"{""1046"":73,""25204320"":133,""26604719"":94}",,1,,,,"[{""time"":""2019-10-13T15:07:56.846Z""}]",1.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33c88c65821012038f6f7,0000749cdc--5da33c88c65821012038f6f7,858ddbb4adce2f2b19f152b27a0901e5,APPROVED,2019-10-13T15:02:32.741,2019-10-13T15:08:06.064,2019-10-13T15:08:06.064,0.15,7642332,fine-grained-one-exergame,120.42,120.42,,2,1,True,4,73
28585394,"Wii-based exercise program to improve physical fitness, motor proficiency and functional mobility in adults with Down syndrome.",molina-2014,0,,1.0,"BACKGROUND: People with Down syndrome (DS) usually display reduced physical fitness (aerobic capacity, muscle strength and abnormal body composition), motor proficiency impairments (balance and postural control) and physical functional limitations. Exergames can be an appealing alternative to enhance exercise engagement and compliance, whilst improving physical fitness and motor function. This study aims to analyse the effects of a Wii-based exercise program on physical fitness, functional mobility and motor proficiency of adults with DS. METHODS: Twenty-seven adults with DS were randomly allocated to an experimental group (Wii; n = 14) or control group (n = 13). Participants in the experimental group completed a 2-month Wii-based exercise program, with three 1-h sessions per week that included training games for aerobic endurance, balance and isometric strength. Participants completed assessments regarding anthropometric measures, physical fitness, functional mobility and motor proficiency. RESULTS: Mixed ANOVA analysis showed a significant group by time interaction for aerobic endurance, explosive leg power and flexibility. Independent samples t-test for change scores indicated significant between-group differences favouring the experimental group regarding speed of limb movement, trunk strength and functional mobility, as well as a trend towards significance on body weight. Mann-Whitney's U test for change scores demonstrated between-group differences favouring the experimental group for visceral fat as well as running speed and agility. Large within-group effect sizes were observed for explosive leg power (d = 1.691), body weight (d = 1.281), functional mobility (d = 1.218), aerobic endurance (d = 1.020), speed of limb movement (d = 0.867) and flexibility (d = 0.818) in the experimental group. CONCLUSIONS: Our findings suggest that Wii-based exercise can be an effective tool to improve physical fitness, functional mobility and motor proficiency of adults with DS, including crucial measures such as aerobic capacity and lower limb strength. Exergames using Wii Fit or other equipment can be appealing alternatives for adults with DS to engage in regular physical activity, preventing sedentary behaviour and decreasing the risk to develop cardiovascular diseases. © 2017 MENCAP and International Association of the Scientific Study of Intellectual and Developmental Disabilities and John Wiley & Sons Ltd.",,long,long,0,1,1-0,2443,404,1,True,93c01983-8b75-fd36-385f-d45810bd459d,1-0,1920,888,1570979035717,,"{""28264717"":2,""28330504"":42,""28585394"":76}",,1,,,,"[{""time"":""2019-10-13T15:04:54.337Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33cd974c4d8011a3e71cf,0000749cdc--5da33cd974c4d8011a3e71cf,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:03:53.632,2019-10-13T15:05:57.351,2019-10-13T15:05:57.351,0.15,7642332,fine-grained-one-exergame,58.62,58.62,,3,0,True,6,76
28264717,Mobile Exergaming for Health-Effects of a serious game application for smartphones on physical activity and exercise adherence in type 2 diabetes mellitus-study protocol for a randomized controlled trial.,molina-2014,0,1.0,,"BACKGROUND: Exergaming is a novel approach to increase motivation for regular physical activity (PA) among sedentary individuals such as patients with type 2 diabetes mellitus (T2DM). Because existing exergames do not offer fitness-level adjusted, individualized workouts and are normally stationary (TV bound), thus not enabling PA anywhere and at any time, we developed a smartphone-based, game-like software application (MOBIGAME) specifically designed for middle-aged T2DM patients to induce a healthier, more active lifestyle as part of successful T2DM treatment and management. In a randomized controlled trial we aim to examine whether our smartphone-based game application can lead to increases in daily PA in T2DM patients that are persistent in the mid to long term and whether these increases are greater than those in a control group. METHODS: This study is designed as a randomized controlled trial. We plan to recruit a total of 42 T2DM patients [45-70 years, body mass index (BMI) ≥25 kg/m2, low daily PA, regular smartphone use]. The experimental intervention (duration 24 weeks) includes individualized multidimensional home-based exercise and daily PA promotion administered through MOBIGAME. The control intervention consists of a one-time standard lifestyle counseling including the promotion of baseline activities. The primary outcome is daily PA measured as steps per day. Secondary outcome is exercise adherence measured via the usage data from the participants' smartphones (experimental intervention) and as self-recorded exercise log entries (control intervention). We will test the hypothesis that there will be differences between the experimental and control group with respect to post-interventional daily PA (as well as all other outcomes) using analysis of covariance. For each analysis, an estimate (with 95% confidence interval) of the difference in outcome between both groups will be reported. DISCUSSION: This research will investigate the effectiveness of a novel smartphone-based, game-like software application to be used as a way to promote regular daily PA among inactive T2DM patients. The results of this trial may have important implications for future PA-promoting interventions and provide relevant information for the general transferability of such applications to be used as part of the treatment in other chronic diseases. TRIAL REGISTRATION: ClinicalTrials.gov, NCT02657018 . Registered on 11 January 2016. Last status update on 3 May 2016. Kofam.ch, SNCTP-number:SNCTP000001652. Registered on 21 January 2016.",,long,long,0,1,1-0,2563,428,1,True,93c01983-8b75-fd36-385f-d45810bd459d,1-0,1920,888,1570979035717,,"{""28264717"":2,""28330504"":42,""28585394"":76}",,1,,,,"[{""time"":""2019-10-13T15:05:15.980Z""}]",1.0,,1-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33cd974c4d8011a3e71cf,0000749cdc--5da33cd974c4d8011a3e71cf,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:03:53.632,2019-10-13T15:05:57.351,2019-10-13T15:05:57.351,0.15,7642332,fine-grained-one-exergame,21.643,21.643,,3,0,True,6,2
28330504,Competitive and cooperative arm rehabilitation games played by a patient and unimpaired person: effects on motivation and exercise intensity.,molina-2014,0,,1.0,"BACKGROUND: People with chronic arm impairment should exercise intensely to regain their abilities, but frequently lack motivation, leading to poor rehabilitation outcome. One promising way to increase motivation is through interpersonal rehabilitation games, which allow patients to compete or cooperate together with other people. However, such games have mainly been evaluated with unimpaired subjects, and little is known about how they affect motivation and exercise intensity in people with chronic arm impairment. METHODS: We designed four different arm rehabilitation games that are played by a person with arm impairment and their unimpaired friend, relative or occupational therapist. One is a competitive game (both people compete against each other), two are cooperative games (both people work together against the computer) and one is a single-player game (played only by the impaired person against the computer). The games were played by 29 participants with chronic arm impairment, of which 19 were accompanied by their friend or relative and 10 were accompanied by their occupational therapist. Each participant played all four games within a single session. Participants' subjective experience was quantified using the Intrinsic Motivation Inventory questionnaire after each game, as well as a final questionnaire about game preferences. Their exercise intensity was quantified using wearable inertial sensors that measured hand velocity in each game. RESULTS: Of the 29 impaired participants, 12 chose the competitive game as their favorite, 12 chose a cooperative game, and 5 preferred to exercise alone. Participants who chose the competitive game as their favorite showed increased motivation and exercise intensity in that game compared to other games. Participants who chose a cooperative game as their favorite also showed increased motivation in cooperative games, but not increased exercise intensity. CONCLUSIONS: Since both motivation and intensity are positively correlated with rehabilitation outcome, competitive games have high potential to lead to functional improvement and increased quality of life for patients compared to conventional rehabilitation exercises. Cooperative games do not increase exercise intensity, but could still increase motivation of patients who do not enjoy competition. However, such games need to be tested in longer, multisession studies to determine whether the observed increases in motivation and exercise intensity persist over a longer period of time and whether they positively affect rehabilitation outcome. TRIAL REGISTRATION: The study is not a clinical trial. While human subjects are involved, they participate in a single-session evaluation of a rehabilitation game rather than a full rehabilitation intervention, and no health outcomes are examined.",,long,long,0,1,1-0,2826,453,1,True,93c01983-8b75-fd36-385f-d45810bd459d,1-0,1920,888,1570979035717,,"{""28264717"":2,""28330504"":42,""28585394"":76}",,1,,,,"[{""time"":""2019-10-13T15:05:56.544Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da33cd974c4d8011a3e71cf,0000749cdc--5da33cd974c4d8011a3e71cf,2f950edababfc8d66f6d7ca6e5892ff4,APPROVED,2019-10-13T15:03:53.632,2019-10-13T15:05:57.351,2019-10-13T15:05:57.351,0.15,7642332,fine-grained-one-exergame,40.564,40.564,,3,0,True,6,42
